Order Id,Customer Id,Customer Name,Product Id,Product Name,Product Category,Payment Type,Quantity ordered,Price,Date and time when order was placed,Customer Country,Customer City,Site from where order was placed,Payment Transaction Confirmation Id,Payment Success or Failure,Reason for payment failure
c2913270-8d64-4b58-8f0c-c91afafe606c,b29aba71-9a4a-4076-81f3-c6b28ff60139,Robert Parker,24c70896-60f3-431c-8a2c-545c334095d9,Aluminum Foil,Clothing,Internet Banking,1,767.34,2024-08-06 18:25:07,Germany,Wattsfurt,Flipkart,2ac3db85-88ac-4e20-bef3-ceaf12511ca5,N,
e50769de-c9e7-45ef-8228-c2d968d8b245,f6989244-fbe0-460e-9988-1a45850bd247,Megan Snow,01f0f323-a8bf-43dc-b043-46e72ba84d3a,Gasoline,Sports,Internet Banking,5,783.62,2021-06-14 10:13:03,UK,South Roberttown,Flipkart,6e104d0d-1710-4067-8942-d0f388f0d071,Y,
11e8aef9-a8af-473d-a3fe-6b0370de77d6,3fac2a86-38e7-4c73-a5f8-bf363e303102,Russell Williams,1ca477a7-6bbb-4803-acab-174462dc8753,Bread,Home & Kitchen,UPI,4,398.94,2020-01-14 03:29:55,Germany,Ashleymouth,Flipkart,3543286c-bdc4-42aa-88dd-e80fc39982ed,N,Payment gateway error
ece6f7e9-a9d2-4fdf-94a9-416e18546d29,539b976e-18f2-4d2a-811a-8261185bdf91,Mary Macdonald,6a11e9e7-622e-42e6-b795-f9f94d8e853b,Batteries,Books,UPI,1,954.74,2023-01-24 18:07:41,USA,West Megantown,Flipkart,0d65ea21-5c6e-4b33-a628-5ae96faec820,N,Insufficient funds
aba5bd2b-fd36-483e-b463-533165f744de,dff88e49-9eca-4b4e-bfb2-2902807dee55,Kayla Roman,b58c83bc-ed61-487d-b261-a9755e5efb41,Deodorant,Electronics,UPI,2,227.19,2022-01-24 12:45:35,UK,Michaelview,Amazon,4143cdaf-68b0-47b2-9a81-02bf58f75c54,Y,
ce719666-0d38-4306-8f6f-99b68d78b820,5c214608-360a-4e9c-b72c-59b11ab7b2a0,Sarah Anderson,0525b229-2fad-479f-a4dd-00f422c83876,Toothpaste,Home & Kitchen,Card,5,548.08,2023-05-17 19:13:37,Canada,West Clarence,Amazon,6366de06-8700-4d89-9b3e-e52027c6565a,Y,
2a602917-26cf-4743-8c7e-694e584abfe7,737d9e09-ae40-41b4-9cb9-c013932cde4e,Edward Li,12a65162-f67b-40fc-916e-e0f5845962be,Soap,Electronics,UPI,4,823.78,2023-06-19 18:16:54,UK,Roachchester,Walmart,156f49c3-73b0-4e05-8090-7284a9af8985,Y,
adecd02d-ed61-4ae0-b933-4645957765fa,7066cb54-9b38-44cd-9d01-fb9a0bc910d3,Danielle Burnett,cb213e59-743d-4302-ace2-0ad0d89f2b86,Laptops,Books,Card,1,937.69,2022-10-09 06:18:46,USA,North Brianton,Flipkart,556a9245-c234-47ed-a49d-a90592a060dd,N,Card expired
3363f2b6-07c6-4557-84a7-d11794743a1a,de718537-21a6-4d72-915d-f6a0d6ef3973,Corey Ramsey,74ce34e9-f3c2-4ed6-9084-32589be2c5a5,Light Bulbs,Electronics,Internet Banking,4,700.12,2020-08-24 05:29:58,UK,Harveyland,Amazon,782733da-ea78-44e9-89e5-d6f04232f07d,Y,
18af6591-1f10-4398-a173-03300665aa45,7bc429d8-ceb5-49ee-b2e7-be456457e3ba,Ralph Alvarez,e4ef1afa-c770-46c4-9ac2-7252e34b1d68,Toothpaste,Books,Internet Banking,4,333.44,2023-01-04 10:07:56,Germany,Port Richardberg,Shopify,d3ed19a2-bafb-4816-a4fd-ad8faf768f66,N,Card expired
51c7893f-c6cd-4e8c-8bbb-08a7075e93b0,b4d82ef1-86c6-4614-8298-58942974503b,Sarah Thomas,11587d5a-7a38-4a10-be9e-4dddea3c3d6f,"Car Maintenance Products (e.g., motor oil)",Books,Card,5,806.31,2023-08-16 06:19:46,Canada,Hutchinsonview,Walmart,570d9930-fa36-4286-a91f-b1f4bb706cd4,N,Card expired
6aea01ea-8ea0-490b-b623-1beefe051af6,5ebfbb8d-6e5d-4bc9-a7fa-9478ba2f8cf1,Joanne Rodriguez,2f80af73-f55f-4c46-a217-945a57b82f6c,Toothpaste,Clothing,UPI,2,24.46,2021-01-09 18:20:41,Germany,Lake Zachary,eBay,1ea1d030-87bd-4f33-8a8d-aa68fbb726b9,N,Insufficient funds
4a554546-3cf0-4e69-86c8-cc0320d9c553,8658a7a7-e7ac-47eb-9b2e-7dffaba21d9b,William Hudson,287607e0-c19b-42de-9dd4-3ceb06c6e0bc,Toothpaste,Clothing,Internet Banking,5,675.87,2023-02-08 13:10:09,Germany,North Royland,Walmart,e5e13ee5-dc4b-4519-8e6c-96133183a150,Y,
29ed8d10-7963-49f2-827e-39e30f905ade,94a5b369-f425-456d-8cab-0399af097bcd,Colleen Howell,89cf6ba8-2f0d-4d63-a5e8-ba563f5389a2,Pens,Books,Internet Banking,5,885.74,2020-10-19 14:58:46,Germany,Adamsborough,Walmart,7f54162f-b3d3-4b11-abaa-c1825707bb01,Y,
9d4e0694-e2d5-4c33-b4a1-e3f455db0997,5684a9f2-30c2-4872-b76e-ed9e3d01f4ce,Veronica Brown,e3112a04-9f63-428b-8fa9-6d701c096a90,Gasoline,Clothing,UPI,2,987.95,2022-02-09 21:20:59,UK,New Kim,eBay,e852e822-3d83-46f1-ba12-bcf51dce8079,Y,
137fa038-d426-4d7f-8773-25be117188d4,24f3e7f1-54e8-415e-a7da-392ce353bfa4,Douglas Anderson,2da1b554-53e6-46de-902f-d2966deb16a2,Coffee,Clothing,Card,2,909.52,2022-12-31 21:43:29,USA,South Scott,Amazon,ec40bf98-dd4a-45a7-a6e8-d1772f1d206a,Y,
70571ab1-b5a4-4a4c-9411-01f52b412d22,e58a66c6-7bc1-4a90-9502-f981084c2963,Steve Jackson,fb8ec74d-3a8e-43a8-ad5e-d22a19108525,"Car Maintenance Products (e.g., motor oil)",Clothing,Wallet,2,671.23,2023-03-15 23:46:19,Germany,West Bradleyfurt,Shopify,dcdb0890-c32c-42fd-9787-adae62533259,Y,
b44e5a71-4e5e-4bdf-82f5-1cf96d9524d6,bb8d69af-2456-4cda-856a-4838a8b3f951,Patrick Meadows,5a59cabb-8ed0-4a30-b6d2-0fcc1720a336,Shampoo,Electronics,UPI,5,658.49,2024-03-10 10:06:23,Canada,Reynoldsfort,Shopify,b2b1303e-900e-477e-aeaa-6a10bb476b17,Y,
b7201c52-517b-49e5-9b8e-48325faa2ff7,00b2a3eb-9136-42c3-9cae-ede02fca500e,Kyle Gonzales,b23f0d85-079c-4ea9-b20e-f4535751de54,Sticky Notes,Clothing,Card,1,519.97,2021-07-06 13:33:23,Germany,Kennedyberg,Shopify,0ce16aac-0a87-489f-9ec8-795370b7892d,N,Payment gateway error
bc53bf95-23c0-41a1-a450-7fec1447efaf,5193c46c-c9ce-40b5-8a3f-91030c0ebbcb,Larry Davis,34803b0e-c804-4a81-8c35-ec14c237dfa7,Batteries,Clothing,Wallet,2,884.17,2020-09-16 05:16:09,USA,South Heidi,eBay,4a801f07-c4c0-4d31-8c1a-1367af8efb93,Y,
8131b2c0-c4fb-45c2-8d78-42eb1cda5800,1c909435-8bf0-402c-b697-a2852d9e5e34,Nicole Chapman,699306be-88ac-4762-8a64-200fb1244a72,Eggs,Home & Kitchen,Card,4,237.91,2022-03-16 21:36:47,UK,Brianshire,Shopify,fb93e4b0-2d43-4b3d-ac07-cd4983443e72,Y,
bc211771-7854-4bbd-972d-ed20e78103f6,68f0f58f-cb2b-42cc-a4c6-31fdc1253556,Matthew Taylor,fc63b67e-fa25-4230-a100-bca8c9a708b9,Lotion,Books,Card,5,970.97,2020-08-03 09:44:14,USA,Derekborough,Shopify,3696d1f8-5dfd-4b33-94ab-5c236fb7137a,N,Insufficient funds
225a569d-e7f3-4882-badc-1584777e2928,5e106db0-cd61-45f3-b0c6-d002b14375d4,Edward Johnson,64fd144d-6c86-49b9-b85d-af5a83ec1e2c,Pens,Electronics,UPI,2,479.56,2022-04-07 23:25:21,Canada,Harrisview,Shopify,39a646c9-a190-486e-9756-743027f57765,N,Card expired
59859921-ebc6-4f54-86e6-5f7c7e5fee21,aa59bcd1-42ba-4c29-8086-4e8f7e466384,Charles Ochoa,d2cd99ba-f89c-4258-99fd-0fdc649eb1a7,Cleaning Spray,Clothing,Wallet,2,716.34,2023-10-01 19:07:23,Germany,Andrewside,Amazon,623c8077-2784-4ea3-b437-a95211f725da,N,Card expired
b649a328-7339-44ed-a60d-16e2f30d07d6,1d2de36b-b889-4f07-bb9f-6666ca072fb6,Joshua Mann,af8c7582-0890-4605-b628-7c3b70fed02c,Notebooks,Home & Kitchen,Wallet,5,669.61,2024-03-15 21:46:44,Canada,East Aprilfurt,eBay,cc88f1fe-7272-49da-bdd0-8b02a0f18e08,N,Payment gateway error
c64f2074-634e-415b-977e-633d2d074ee8,e2e00476-44ad-499f-aa2f-bdb528ced544,Ricky Holland,8c7fff2d-d779-4968-a796-6070b4b39811,"Car Maintenance Products (e.g., motor oil)",Books,UPI,3,500.33,2021-06-15 23:59:26,Canada,Cantuview,Flipkart,8bdb47e3-4c82-4976-8012-d9eee72c10d7,Y,
dde6b6f8-c3c6-4d92-b549-6b70cc95c11e,00f5a399-8be8-4be8-8ae5-674bba2c2907,Tyler Campos,466f5034-6767-4ef2-83d4-490f255a3847,Aluminum Foil,Home & Kitchen,Card,3,855.83,2021-11-27 09:37:26,Canada,West Jamesmouth,eBay,ea1fe55a-ed50-46ef-b716-5429c63af4f9,Y,
7ccac3cb-8462-42f6-8854-9eb7a7718267,e7ea84e6-58b3-4cb0-b872-cd4af8aec4ba,John Rose,bda14c90-5c95-4bc9-8c34-dd2a22877219,Paper Towels,Books,UPI,3,173.36,2024-02-13 04:04:37,Canada,New Cody,Amazon,680ef81d-99f7-407e-a331-4605f1fcedd5,Y,
da635571-0cd4-46ec-b060-be3d530fda0a,3405e244-661a-4d81-8355-11cc6e6af5e2,Harold Alexander,3403abc0-e560-44e9-8e08-28580e1a831f,Detergent,Books,Card,4,593.99,2024-01-26 22:56:15,UK,Sandrastad,eBay,4194a5ad-30b3-49b9-a859-84b27a4afcdd,Y,
e1f1d9c5-d99a-45a8-bef4-cf3d96ad78bd,a477b689-7c4a-4d4d-99ad-07687621233b,Amanda Walker,3eff7258-a4a3-4b68-922c-7d586e213869,Laptops,Home & Kitchen,Wallet,2,350.59,2022-03-26 14:59:55,Germany,Morrisburgh,eBay,74b0ba68-7dd7-483d-b752-8836d8546b4a,N,Payment gateway error
25230cff-27b1-497f-92b1-c88cdb809092,778e3454-ec96-4cc1-a4b3-1aaf1b7373d8,Wesley Cross,c95204e2-0f17-4440-b665-461d800b0fb3,Pens,Clothing,Wallet,3,897.88,2023-12-08 18:00:22,India,Hallburgh,eBay,723787d6-4329-434b-8024-8b38cf9acd33,Y,
71a7be41-4128-42f0-b937-47b02c5800b5,283d11fb-41d3-47fc-b70b-13f589bd1075,Lindsay Thomas,ae1c4502-4ca8-4e3d-9d7d-fd385e5bd8c3,Lotion,Sports,Wallet,5,730.14,2022-01-08 12:53:30,India,South Sharontown,Amazon,18f68481-e075-4840-92f6-e78137df4f52,Y,
a4732e8a-ce0d-474a-af99-2316636cd1c9,c9daa38a-7acb-4cae-b451-76459ce3500c,Jose Baker,a3080ae8-ff60-48a6-9f09-a1a239fb9e5c,Toothpaste,Sports,UPI,1,384.16,2021-12-28 15:40:55,Canada,North Charles,Walmart,7b2c153d-969d-4436-b0e1-201edfe6a973,N,
7007f402-1386-4669-8854-56414d291d77,6072a32d-d0ae-46b4-a693-dd992d2b3f41,Alexis Malone,9dc7070f-8f23-41e0-b18a-521254611afa,Paper Towels,Books,Internet Banking,1,376.34,2020-08-10 22:43:52,Germany,New Zachary,Walmart,aeec1f3c-2c04-47a4-97df-7bfb307e9ec2,Y,
1b5b38e1-1e72-41e3-b771-0390aff22465,f75d51cc-c345-40a6-a29c-4f465c3c8b91,Donna Salinas,ee506c0c-2c91-40df-b618-3dec5ac6fb32,Eggs,Clothing,UPI,2,967.45,2021-02-23 04:26:08,USA,Davidfurt,Amazon,db1e5fba-1ea2-47e1-9f11-b92349c915ea,Y,
7b257046-c8d5-44b7-85d3-1da0685337e3,1e1a3776-43ff-4c34-9850-21776b050b64,Katherine Haynes,1d345d77-9dd3-4710-8bfe-9b6979daa4aa,Lotion,Clothing,Card,5,784.81,2020-02-06 10:13:45,India,Robertport,eBay,abbe4d7f-1c96-437d-84b7-eefa91df5d1b,Y,
92393f6d-d67a-48ae-9d07-2750d5d9c552,c157c46d-7e71-49b7-ba99-a909780cb452,Carrie Ball,b17b279f-a298-4259-8c6c-5bb6f070262e,Light Bulbs,Home & Kitchen,Wallet,2,741.24,2021-11-04 09:52:14,Canada,Port Ronnie,eBay,946f572b-db57-438d-bcaa-5188494334da,N,
65bd20e3-189c-41f0-aaaf-376ecf1e6801,5f2745a8-0914-4e1b-b312-1ac8e57df90d,Shawn James,21dfcdac-e600-466b-9ffd-db67afa60845,Shampoo,Sports,Wallet,5,124.5,2023-11-21 22:24:40,UK,Sarahberg,Amazon,c9863993-c426-4d2d-8a96-023cbcffebda,N,Payment gateway error
47fc65d2-8f48-4107-8a28-9b5dcd77530e,709f74f5-0632-4f71-a946-48aa76200441,Michael Kennedy,8d438a88-5f01-41a9-b51f-1dcad7e12944,Printer Paper,Books,Internet Banking,1,519.78,2023-11-27 23:52:53,Germany,Stricklandport,Amazon,c945b3d9-0c02-4315-a053-225bf7607a47,N,Card expired
27822b41-ad7f-43be-a43f-a938c5d40344,694f2c90-3e71-43dd-96e3-32cf56758c48,Melanie Miller,690f146d-ccf6-44a9-b67f-f107594e5525,Juice,Clothing,Wallet,5,80.27,2023-01-12 23:27:24,Germany,Wesleytown,Walmart,0751984f-b87b-44bd-b6d3-7e4ff2844c4d,Y,
63e524fc-97a4-427a-901f-73a0d6107d1c,8fb0e7b3-077b-4004-aab6-51ba80860d3a,Elizabeth Cabrera,be1b86e9-8523-4eb4-8d36-db0384f23ddc,Laptops,Books,Card,4,216.63,2020-11-16 11:10:57,Germany,Andersonville,Walmart,bdb56c4a-925b-49f3-aafc-1b282de422ec,Y,
46e5bfd8-975b-4086-a42a-dee2f04508b9,45dff1a1-8f29-458c-827a-e7ef0f9a2ab5,Benjamin Bell,00f75503-f9e4-4272-b173-967898febf1e,Gasoline,Electronics,UPI,1,19.37,2023-05-11 07:34:05,USA,Jonesfurt,Shopify,d8d58b40-5658-4e0b-ae2a-1fe2319094f0,Y,
6de9d3df-a2e0-4230-ad84-e8d7850235fc,111a4534-2da8-4c0e-ad23-cc04ed8fbb43,Catherine Burgess,739a6a8d-482b-42f3-82d5-3997391290fe,"Car Maintenance Products (e.g., motor oil)",Books,UPI,4,885.82,2024-07-24 16:43:27,Germany,Port Paulberg,Walmart,8b6ca945-415f-4809-9b60-9e152bd7ccec,Y,
861e745d-0fc4-4c36-bb67-77775fc8ba31,68f2de80-78e4-42c6-9131-48995432b8bb,Cheryl Deleon,ea1c8001-39f2-4ea1-83c9-6ddb2e149cbf,Milk,Home & Kitchen,Internet Banking,3,653.96,2022-06-19 16:53:20,UK,Andrademouth,Flipkart,188e206a-bf9d-4f1d-95e3-7f30ad719cc2,Y,
f8facba6-4d7a-41bb-8967-2c58720912ac,2e9ca35e-19ef-4bcd-86ed-3c91ab15f10b,James Miller,ebb6dabc-6658-496a-ab74-860b51b7446e,"Car Maintenance Products (e.g., motor oil)",Books,Wallet,1,239.8,2022-03-22 02:22:07,Germany,Jasonbury,Walmart,7b4b04e3-5072-40aa-ac3c-427b21a4a04b,Y,
31a9d060-c9ef-42b6-ab58-5eac91ca0174,0f46a497-9b6a-4974-a131-5e72d61df93a,John Brandt,10f72792-66ca-47e5-9161-6da034852460,Coffee,Electronics,Wallet,1,449.71,2024-04-11 20:40:27,India,North Melissa,Flipkart,5a3887fc-d1f6-481b-b634-3a3ada9e21cd,Y,
db12d4a1-6f48-4ea9-a475-0b05731b5a3f,12b14e5e-c8c7-4085-8342-d1875a68e951,Victoria Campbell,196488f8-55cb-4f11-a04a-390c700c7bb1,Public Transport Cards,Electronics,Wallet,4,248.76,2023-05-21 20:05:40,USA,Port Jonathanland,Amazon,8d191475-ba76-425c-afaa-fad4610c0d22,N,Card expired
27037191-5f9a-4764-9998-438615d9338a,3b71f0b0-6591-45af-9d43-c771a161121f,Shane Thompson,d61b7c3d-4605-459e-ae83-8dd4c85a84e0,Eggs,Electronics,Wallet,5,955.27,2021-08-30 08:49:40,UK,North Sandra,Flipkart,b35b23c7-24c6-45c2-b2a0-c8697177ab1a,N,Insufficient funds
18f20dc4-c9a3-4b03-af4a-b6c01fdbbc6f,54b2815d-3fb6-4a85-bebb-ca6209239e7a,Sean Smith,8504be3f-e991-4e98-824f-afe000c6f0cf,Paper Towels,Sports,Internet Banking,4,697.2,2020-04-19 16:10:45,Canada,Michealville,Flipkart,9bdbbd0b-d82f-420b-ad70-c73a9693c142,N,
a3630329-2283-42b9-be04-135361909d07,de3d8c97-2cc6-455f-b57d-04fc313a1fbd,James Webb,7dfaabf5-273e-40df-a048-465f6bb59527,Printer Paper,Sports,Card,5,269.5,2020-03-20 16:57:46,Germany,South Lisa,Amazon,fcf91c44-12f9-4620-b879-43616d4199b2,N,
8c0ebd49-1fcb-432f-842f-014c07ef5913,5dcc7215-84ac-42c1-96d2-43bd7fa28ca8,Ricky Davis,77989da5-52d2-402e-b72b-c18b687a6ba5,Hand Sanitizer,Electronics,UPI,1,795.77,2023-05-13 16:31:00,India,West Michael,eBay,c757c5c8-36bf-411e-a471-9cd9f536bd84,Y,
b51d3bbf-20df-4d95-9fa1-a322ccd06fbd,1f0d761f-fdd4-4a3a-ad4d-ca3b79eb759e,Matthew Haney,50c0e05b-ae8b-490e-bc3b-cc010be9719d,Milk,Books,Internet Banking,4,353.58,2023-06-11 00:43:57,UK,Hooverchester,Shopify,42365c34-9b39-4272-802a-1ca2bc9ee2d4,N,Card expired
fb8abc12-caef-432a-8584-eee3a154067a,b1d73da5-0a86-40da-aa61-5ea587d1120f,Jesse Rivera,26f12c2f-357b-426c-9b8f-e740dc930fc2,Detergent,Electronics,UPI,2,49.43,2021-03-27 01:41:32,Germany,North Clifford,Walmart,976acf11-4713-4eb6-9466-f6b66f362e62,Y,
14f0c4b0-24e2-45b8-a484-68baff126959,3504abbd-2377-40d0-898e-b4f4a990ddd4,Richard Benjamin,243657f9-77be-43d6-9d35-b82a2c38cd52,Lotion,Clothing,Internet Banking,3,432.96,2022-11-09 12:32:08,UK,Port Sherryside,eBay,f32aa550-ed0d-4ca5-ad6c-0ce59781b833,N,Payment gateway error
2e4d4482-41a0-47d6-a31d-5ea4aa751a42,920b6c93-224e-42d8-8428-480910254606,James Harris,e4a36fcf-dde3-417d-b357-3669813b2898,Smartphones,Clothing,Card,5,710.06,2023-05-30 13:01:02,Canada,Mcgrathberg,Flipkart,f011d97d-303a-4d4d-9691-9f65a46259ee,Y,
c0a98c63-fc14-4f81-84ac-c57f14137036,d1078a2a-b10e-41ef-9676-4fe03bda75ad,Thomas Rodriguez,02df466c-1025-485c-ab76-0979566b9175,Public Transport Cards,Clothing,Wallet,1,43.68,2021-03-01 05:42:27,Canada,Emilymouth,eBay,81d30fb2-d44a-40d5-8ad4-aa01e45ff4af,Y,
4a0933dc-c22b-408f-a7fa-6c236f0ad80f,172d922c-6420-4364-95bb-ddddaaa6f045,Gina Bauer,27274b2c-53c6-4179-8bfa-802795389bed,Shampoo,Electronics,Internet Banking,4,982.78,2022-11-04 19:53:50,USA,Sanchezstad,Shopify,a682fd4a-10da-45a4-ba34-9f65c69d2c51,N,Payment gateway error
ab979650-fe4e-4421-8f8a-74f8ec230841,0ac8aff1-96e0-4f0e-84a8-cb3fc1f783f6,Ronald Edwards,62851e61-c0c0-4516-a9a7-6e0ff3d9157b,Printer Paper,Sports,Internet Banking,4,87.41,2023-03-30 20:01:51,UK,Christieshire,Walmart,c9de4952-2a51-4c14-a5c2-b98d589d9689,Y,
fe456ede-36ba-4951-af49-055ce03812e5,1789c157-17c8-4f45-b9c0-92e186cab51c,Luis Evans,37e77ffd-ff7e-4841-bf5a-7f6c97e71fdc,Light Bulbs,Electronics,UPI,5,481.61,2020-08-19 10:28:58,Germany,Port Kerri,Amazon,d228339a-f6c0-4e10-b9b3-9c267eb87359,N,Insufficient funds
44f64161-29bc-4696-8fe7-9639efb833ae,22fa742d-2523-4754-8a6a-b8ad8a88a57f,Bryan Martin,6ddd2489-13b8-407e-af0c-913e293bf1e3,Lotion,Books,Wallet,1,84.16,2021-01-11 03:57:51,USA,Thomasview,eBay,0fc47aa2-9f01-4811-a92f-82f0b9f77093,N,Insufficient funds
565f2743-a7ef-446d-8ad4-3e782705e315,3e08eef6-15ae-4b25-bb99-be369a176234,Mark Morrison,9d07edfe-f92b-47d5-8e62-c06665fba466,Bread,Electronics,UPI,5,226.45,2022-02-17 13:41:01,UK,North Samanthashire,Amazon,0b3117b6-b42d-4bc2-9544-69fd2d2ce12a,N,Card expired
b002f8d9-280f-4c86-8cca-c60c1da99ea3,7a6b90ff-0901-45f1-9b9f-6ec45ec802ed,Terry Tucker,df7cb454-8cf8-4ccb-b814-d19bdaf33302,Batteries,Home & Kitchen,Card,3,490.16,2022-10-31 06:55:24,Canada,Port Kathleen,Amazon,e8c6b0a8-face-42a5-8c5c-fca65bfcee00,N,Insufficient funds
5c2ee3d1-8d46-47d6-9078-8b901a873fad,0dff22c6-587e-4172-8cb7-9a0a3c106433,Amy Mejia,934891cf-e07d-4174-a158-edc3dd983cb3,Smartphones,Electronics,Internet Banking,3,119.74,2022-01-12 01:06:13,Germany,East Kellyhaven,Walmart,add2c259-ad3f-44b5-8d69-faab7ec8b0fb,Y,
23fb07f1-7299-40dc-bdfc-51d27302d571,b6d7c95c-50ab-43ec-8ac2-afc536dfcfa8,Margaret Fisher,43fc22ed-5330-4164-9193-e1c948500c7a,Aluminum Foil,Electronics,Card,2,41.46,2023-11-02 20:26:25,UK,Reyesport,Walmart,840d7af5-6a77-432c-b435-a9c9c26e6452,N,Insufficient funds
bf75ff20-8494-4ec8-be38-22ba77a9ab7d,b5fb6119-f4b3-429d-8568-bf9c0809e4b0,Kayla Casey,d5e9a3a8-ef25-4417-a862-94ec365b617b,Deodorant,Home & Kitchen,Internet Banking,5,408.74,2020-08-24 03:36:22,Germany,New Claudiashire,Shopify,b9342ddc-c773-465d-9299-22637ba6b4b7,Y,
a01ea628-4374-40b9-ad2a-a963cffc011a,e1c307ce-1968-4ed5-a153-413cb4afb341,Jonathan Black,119e879c-a8bf-4ed6-b5e2-904850905ec3,Hand Sanitizer,Electronics,Wallet,5,245.02,2020-05-28 02:42:39,Canada,Port Brittanyborough,Flipkart,8a80ce9e-e363-4ea6-a814-309cf0fb73e8,Y,
10e9ecfe-2b60-43e4-a262-744772466650,9fa809d6-f736-4e72-9f7f-d516236e9efc,Robert Hayden,b5666879-e361-4731-8e52-98c5d369790d,Cleaning Spray,Electronics,Internet Banking,4,433.34,2021-11-09 09:47:52,UK,Lake Nicole,Flipkart,d2e61960-2d73-4323-b396-878dfef74e70,N,Payment gateway error
c5448ce7-cdab-4a25-9d8f-92ef0f274528,74353819-9be4-463b-92c0-44194d2c9605,Charles Simmons,a3a4e0d0-3a04-4ee8-9699-d7430f13449b,Juice,Clothing,Card,2,925.77,2021-10-27 07:44:05,USA,North Nancy,Shopify,1ae47aad-b00a-4688-8f80-2726a64fd9b6,Y,
44fa0b9f-c40c-468f-83c4-c83b33e58017,0ff7435b-8940-4aff-b282-db1fc64acf73,Megan Scott,abcb6b81-ea67-4b16-b10e-30f32cf90e2d,Deodorant,Books,Internet Banking,2,847.67,2021-02-05 12:16:05,UK,Floresfurt,Flipkart,30b530d2-a6ec-47eb-8a06-72dc3843bf09,Y,
7d3eb39a-b334-41f3-a716-ede68350597f,7f37964f-ad93-4d1d-aeb8-f2b1da66119e,Charles Chapman,9b214733-9055-49b1-85c3-43ba6af13cd7,Toothpaste,Books,UPI,1,814.42,2020-05-27 14:28:15,Canada,Johnsonfurt,Amazon,8aaba0c8-e10c-40ef-9506-6e5de6954b25,Y,
bc694049-1f24-4f67-bc59-545582e92453,b78225c7-a224-47f5-b9bf-ca824cb05f7d,Morgan Morgan,0fae09c8-d9b1-46df-90b4-4309a919fe1f,Headphones,Electronics,Wallet,5,240.28,2024-06-15 13:02:16,Germany,North Pamela,Shopify,6b91e854-ccba-4630-81e4-420337b3139f,N,Payment gateway error
bf015504-216b-4302-9c53-ac4dddf259f7,4e7e27ae-168d-4e11-a64a-a6d67f7cf015,Glenda Ayers,f79e5d10-b35b-4674-bb56-de3f2bd96ae1,Trash Bags,Books,Card,1,436.46,2024-05-28 01:43:09,Canada,Port Ericaville,eBay,8c759a45-c201-4269-8f62-8b35f90e57aa,N,Insufficient funds
69e37074-a0b4-4e2c-adc4-cf9682a2c527,8973f3fe-96cc-4e39-9aeb-520ac514ed77,Amber Ward,1df98fc0-99c6-4e9d-9034-5569ab202056,Trash Bags,Books,Card,2,11.11,2021-10-05 18:16:12,Germany,Williamston,Shopify,009652b1-c4b7-4307-9f4b-73f614baa99d,Y,
768aae05-eff1-46b8-895e-d081d07f9bef,d31d8859-6a74-4559-bd6b-8141a29643ea,Howard Stephens,963d6f15-10d0-4758-890b-ed3c9c082265,Light Bulbs,Sports,Card,3,67.42,2020-10-29 12:05:36,India,New Billyville,Flipkart,5a1fad02-f486-485b-b5f0-c4400f17394d,N,Insufficient funds
d950e38e-d73a-4a88-8ce5-52920f28e836,088ed11f-7487-43e4-8166-ee4e83cea715,Thomas Brady,13238e8c-081c-458b-a24b-6b25014f42b1,Soap,Electronics,UPI,5,388.96,2024-02-08 04:53:48,Canada,West Samanthatown,Amazon,a084e34e-7290-4cd2-b61a-0370aa224e0d,N,Payment gateway error
668f9982-fceb-4573-b64d-0e8d1b0d945a,d3e54b41-75da-4a28-b2d1-90e6cf48908c,Joseph Mcdonald,9324349a-32d8-4559-9972-b79e9a9fda8e,Stapler,Electronics,Wallet,2,788.32,2020-10-06 08:27:39,Canada,Jeffreyside,eBay,36de5b29-346b-4cf7-8786-8e93ccf9a6f9,Y,
0a096d69-eea2-4b13-9192-7e5dadd286ff,d1fba6e6-9439-42cb-aff5-fcb06e77c6ca,Andrew Cameron,a054335a-2e80-4435-beee-1139566d5b38,Aluminum Foil,Books,Wallet,1,310.92,2023-07-21 16:40:35,Canada,East Aimeehaven,Walmart,b0d5e8af-787b-40f8-ab22-1897f4f94664,Y,
5d1331f8-2eb8-48ea-845f-ccd460705fa8,1a26d558-231a-4380-91ad-8cef8bc1d284,Scott Nash,36e0f01d-5281-4ef0-aa5f-a8ff2be8d183,Deodorant,Books,UPI,4,609.32,2023-12-18 06:15:46,Canada,North Julieburgh,eBay,b2dc7f58-9fff-4be0-add4-9d1a9ec2b6a8,N,Card expired
6410126c-5cca-4538-ad65-c9d4e318a3e3,373dd862-0a9b-4d8f-a32e-ff7a0eca234b,Nancy Smith,11a901f0-5701-4193-851d-896e8e56d2be,Shampoo,Clothing,UPI,4,617.51,2021-11-24 10:58:32,India,Lake Brianshire,Amazon,69115b42-9d7e-4e53-b206-6c5ef0604795,N,Card expired
76313f77-93ec-4eff-b607-50ffbb0c1950,277eea37-120b-438f-bdc2-58cc960a13a7,Claudia Marshall,479b5c86-5625-401e-ab5f-9e297b197ee9,Printer Paper,Clothing,Wallet,2,886.03,2020-06-10 18:00:53,Germany,South Alexander,Amazon,ca0ccde1-fb5b-424b-896d-c78790da5f25,N,Card expired
